recording_id,n_neg,neg_mean,neg_med,neg_q99,neg_max,dur_s,tag
sub-011_ses-01_task-szMonitoring_run-07,1042,0.21338638544150568,0.11736485734581945,0.8411859005689618,0.9066885113716124,68640.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-08,104,0.10849728657362548,0.0323572494089603,0.8301626181602478,0.8852351903915405,8880.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-09,1102,0.24798213351288037,0.11712086573243141,0.879074501991272,0.92444908618927,75420.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-10,62,0.10761492257757528,0.09393605589866635,0.34303870141506204,0.4366154670715332,6360.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-11,1202,0.23343047449836338,0.1420025378465652,0.8770954388380051,0.9076747894287108,77520.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-01,1148,0.03054205056668079,0.0026907797437161,0.8290586948394774,0.9796384572982788,71520.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-02,95,0.0028143418971203504,0.0014972685603424,0.03124960251152515,0.0553976707160472,8340.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-03,1082,0.04608506562236465,0.00252066284883765,0.9932131153345108,0.9970661997795104,74580.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-04,64,0.011027515425666882,0.0037760967388749,0.10845621839165676,0.1342739164829254,6480.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-05,266,0.024344669019276427,0.0034036020515486,0.3533890031278212,0.7702432870864868,18600.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-06,737,0.0322028634186898,0.00354610895738,0.578226683139801,0.95155531167984,49620.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-07,43,0.03200510062066141,0.0018285720143467,0.5973502695560453,0.6413856148719788,5220.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-08,1181,0.01781860311117092,0.0024418891407549,0.5103891134262092,0.9845049381256104,76500.0,spectral-gru__large__h45__sop10
sub-012_ses-01_task-szMonitoring_run-09,141,0.04051940711004595,0.00240531982854,0.9116694450378418,0.9852809309959412,11100.0,spectral-gru__large__h45__sop10
